date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
248,4.032383521982409,0.0,8.494256949757627,0.0,-3.4452414804102576,4.797480989218077,4.946776230483571,0.0,2.2780936196040336,5.504160010347373,0.0,-1.0402393201681566,0.0,0.9380240344546796,0.0,0.0,0.0,3.382872296614804,0.0,0.0,7.7507450803206455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905756549317358,0.0,0.0,-8.423993222173312,0.0,0.0,-5.187585379136323,0.0,0.0,0.0,0.0,0.0,8.85700894876533,0.0,-7.200063974233099,-3.752842519235929,0.0,0.0,-0.5942978336484123,0.0,-4.426807584649105,0.0,0.0,0.0,-7.76271541632258,0.0,0.0,-10.290603032454658,0.0,-5.299172626129652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985105717592882,0.0,0.0,4.593213132817712,9.761504628091428,0.0,-5.3923535760515335,-4.6304005666953385,0.0,0.0,0.0,-0.1801435970571884,-10.467099877382795,-7.0367120523363,-3.8017782532833326,-1.6089114180209818,0.0,-9.443762425957008,0.0,0.0,0.0,0.0,-4.418213486907184,-3.15188086322596,-0.8599743524263057
249,12.764228436336307,0.0,7.155417801639853,0.0,-9.606827899136999,7.6524660890013845,10.293108264812894,0.0,1.7842923502904713,8.873447216502804,0.0,-5.951433829630183,0.0,-2.4330937664942827,0.0,0.0,0.0,0.34331938165141906,0.0,0.0,8.003592383594196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.194269456304161,0.0,0.0,-13.05968137190994,0.0,0.0,-11.02731202214349,0.0,0.0,0.0,0.0,0.0,5.974004055350935,0.0,-4.2256908238806545,4.029610950454748,0.0,0.0,-1.9287676093910462,0.0,1.2441772638167565,0.0,0.0,0.0,-10.103009693552503,0.0,0.0,-7.589759432875328,0.0,-5.882752660521023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.477157028014573,0.0,0.0,-4.376260033721053,7.39069425405586,0.0,-5.09710243871026,-13.602877090611257,0.0,0.0,0.0,-4.769816247856472,-3.805149991913334,-2.593173927493709,0.35783494721840237,-0.1563637697997431,0.0,-1.466487308766542,0.0,0.0,0.0,0.0,3.081580400879762,5.811130206499781,6.918955210374432
250,15.094514910950641,0.0,6.7981188815211055,0.0,-11.251183889716192,8.414382182164472,11.719895541796594,0.0,1.65251052980289,9.772616233200356,0.0,-7.2620950074056205,0.0,-3.332751318012335,0.0,0.0,0.0,-0.46785272642968856,0.0,0.0,8.071070294246558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805009881316197,0.0,0.0,-14.296817567274964,0.0,0.0,-12.585772593205007,0.0,0.0,0.0,0.0,0.0,5.20461025882041,0.0,-3.43191338157536,6.10653126198292,0.0,0.0,-2.2849004655853644,0.0,2.7576053445651016,0.0,0.0,0.0,-10.727569125647015,0.0,0.0,-6.868979417668873,0.0,-6.038493935627923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.46862734347129,0.0,0.0,-6.769962877669018,6.757990924727521,0.0,-5.018308124483508,-15.997381447085274,0.0,0.0,0.0,-5.9946721867753405,-2.027260912922894,-1.4073172278709096,1.4679199837520214,0.23128078545553898,0.0,0.6624254802487819,0.0,0.0,0.0,0.0,5.083066734011498,8.203108496593579,8.994935089194056
251,8.880788307731672,0.0,7.750859168790168,0.0,-6.866496137745507,6.382727126409287,7.915356418942505,0.0,2.0039077561545695,7.374975213218677,0.0,-3.7672070110714357,0.0,-0.9338076162171502,0.0,0.0,0.0,1.695143867629411,0.0,0.0,7.891139932414281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176465894171175,0.0,0.0,-10.997984495595656,0.0,0.0,-8.430125630496072,0.0,0.0,0.0,0.0,0.0,7.256204667462633,0.0,-5.548526967080474,0.5684074591383377,0.0,0.0,-1.335269496637124,0.0,-1.2779621403129104,0.0,0.0,0.0,-9.062176651041813,0.0,0.0,-8.790944808768762,0.0,-5.623208641354757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8416433951177331,0.0,0.0,-0.3871360434266715,8.445099163229989,0.0,-5.228413762492755,-9.612417373597793,0.0,0.0,0.0,-2.7285845122843577,-6.768015660479719,-4.56941313424274,-1.492130206852049,-0.8023763686423826,0.0,-5.01433665914738,0.0,0.0,0.0,0.0,-0.25391179186615753,1.8248801983162561,3.459318957317529
252,-0.16407979038948994,0.0,9.137693637118813,0.0,-0.48402634136321154,3.4253952105398175,2.377366620271577,0.0,2.5154110399891128,3.8849042530408457,0.0,1.3200462530444872,0.0,2.5581595627564813,0.0,0.0,0.0,4.843660070420647,0.0,0.0,7.629228442974581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8059133262348401,0.0,0.0,-6.196114069625814,0.0,0.0,-2.3810537867834145,0.0,0.0,0.0,0.0,0.0,10.242560843384311,0.0,-8.629526811146256,-7.493034974110153,0.0,0.0,0.04703896405025454,0.0,-7.152243056193415,0.0,0.0,0.0,-6.6379864305380245,0.0,0.0,-11.58860948919528,0.0,-5.018708162070016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.571416760261968,0.0,0.0,8.90387891351765,10.900899435582364,0.0,-5.534249198104093,-0.31829139354274183,0.0,0.0,0.0,2.025620830024488,-13.668786182790727,-9.17224525304335,-5.800859130323279,-2.306995611570077,0.0,-13.277584795724106,0.0,0.0,0.0,0.0,-8.02256173279878,-7.459441005602859,-4.598473242409617
253,-3.7242793665465967,0.0,9.683573072040515,0.0,2.0282122029043252,2.2613437595715675,0.1975284269333919,0.0,2.716746621067292,2.5111584981674944,0.0,3.32246759498441,0.0,3.9326516985919286,0.0,0.0,0.0,6.082964605224157,0.0,0.0,7.526136041451602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728272761045792,0.0,0.0,-4.306023814042059,0.0,0.0,-4.581845237527915e-05,0.0,0.0,0.0,0.0,0.0,11.41803669073017,0.0,-9.842255865897386,-10.666143041880424,0.0,0.0,0.5911368925628726,0.0,-9.464450619650291,0.0,0.0,0.0,-5.683787773140846,0.0,0.0,-12.68981345385599,0.0,-4.780767450631299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.613974767724065,0.0,0.0,12.560965689460087,11.867540296887086,0.0,-5.654630742248831,3.3400199290752326,0.0,0.0,0.0,3.8969493735737,-16.38503588617695,-10.98399096129533,-7.496841285143715,-2.899236950286971,0.0,-16.53012670063397,0.0,0.0,0.0,0.0,-11.08042216005769,-11.113893017121457,-7.770144521970863
254,1.4734206508776468,0.0,8.886618438540255,0.0,-1.6395210367608337,3.9607963092264384,3.379975021044197,0.0,2.4228074946524325,4.516753460276047,0.0,0.399040067607916,0.0,1.9259670603973296,0.0,0.0,0.0,4.273646598087276,0.0,0.0,7.676645406370602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2350827551233645,0.0,0.0,-7.065453993230292,0.0,0.0,-3.476189471005683,0.0,0.0,0.0,0.0,0.0,9.701905136435041,0.0,-8.071736631182251,-6.033575820202081,0.0,0.0,-0.2032168373376141,0.0,-6.088751860132792,0.0,0.0,0.0,-7.076866523948675,0.0,0.0,-11.08211485610411,0.0,-5.128148099815552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172003616918516,0.0,0.0,7.221815568118924,10.456296597153322,0.0,-5.4788801584082325,-2.0009179645917863,0.0,0.0,0.0,1.1649102854978683,-12.419457319972395,-8.33893961012522,-5.02079849959388,-2.0345964292376206,0.0,-11.781590346368347,0.0,0.0,0.0,0.0,-6.616110298866915,-5.7785895102182625,-3.1396749338491046
255,10.650278836285132,0.0,7.479546151313577,0.0,-8.115129034428985,6.96128402277872,8.998779680582935,0.0,1.9038399380006232,8.057754380478949,0.0,-4.762450542491834,0.0,-1.6169577497715484,0.0,0.0,0.0,1.07918468067416,0.0,0.0,7.94237892173455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6402283582443395,0.0,0.0,-11.93739722620912,0.0,0.0,-9.61353430134362,0.0,0.0,0.0,0.0,0.0,6.671969617171715,0.0,-4.945776326230161,2.145505751492129,0.0,0.0,-1.605697069730613,0.0,-0.12874864930886964,0.0,0.0,0.0,-9.536432503980611,0.0,0.0,-8.24362437243077,0.0,-5.741469942790714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294310986964364,0.0,0.0,-2.204781451697089,7.964659285632523,0.0,-5.168581722849999,-11.430671406103393,0.0,0.0,0.0,-3.6586722960698665,-5.417985129742988,-3.6689392135195424,-0.6491930918519495,-0.5080205559807386,0.0,-3.397758158041672,0.0,0.0,0.0,0.0,1.2659061138237186,3.6412160758726726,5.035703137141103
256,15.369134095262043,0.0,6.756011982190373,0.0,-11.444967660840366,8.50417233384649,11.888039314014984,0.0,1.6369803293560286,9.878581342904061,0.0,-7.416553571822632,0.0,-3.4387740004803216,0.0,0.0,0.0,-0.563447592161491,0.0,0.0,8.079022419010727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.876984309855315,0.0,0.0,-14.442611372695168,0.0,0.0,-12.769433776269302,0.0,0.0,0.0,0.0,0.0,5.113938876087335,0.0,-3.3383684393095185,6.351291795953768,0.0,0.0,-2.32686994682297,0.0,2.9359595467529953,0.0,0.0,0.0,-10.801172094064952,0.0,0.0,-6.784037063155695,0.0,-6.056847705604016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7033177815650014,0.0,0.0,-7.052055542948578,6.68342821576273,0.0,-5.009022386211819,-16.27956856886987,0.0,0.0,0.0,-6.139018790726918,-1.8177405582423365,-1.2675665993073046,1.5987410868954042,0.27696385177663574,0.0,0.9133132144215761,0.0,0.0,0.0,0.0,5.3189375379674875,8.48499792695851,9.239584795219011
257,11.291492664821,0.0,7.381229909513739,0.0,-8.56759863920995,7.170936844628038,9.391381938866392,0.0,1.86757816222035,8.305174435471496,0.0,-5.123098935240973,0.0,-1.8645122325634413,0.0,0.0,0.0,0.8559783158385743,0.0,0.0,7.960946496967189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80828289163745,0.0,0.0,-12.277814099796128,0.0,0.0,-10.042368472712159,0.0,0.0,0.0,0.0,0.0,6.460259191307988,0.0,-4.727356368713897,2.717002019880887,0.0,0.0,-1.7036924512750928,0.0,0.2876941462194975,0.0,0.0,0.0,-9.708289547723608,0.0,0.0,-8.045290769194644,0.0,-5.784324527563979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2185523013277484,0.0,0.0,-2.8634452604887066,7.790561324482422,0.0,-5.146900266753252,-12.089555763278675,0.0,0.0,0.0,-3.9957100699895074,-4.9287718611296345,-3.342632674498031,-0.3437362804125299,-0.401354250316556,0.0,-2.811955367297065,0.0,0.0,0.0,0.0,1.816645573718672,4.299405347395421,5.606940631141348
258,2.166319271102582,0.0,8.780377454242771,0.0,-2.1284617783576354,4.1873481153803365,3.804222831923379,0.0,2.3836228525145224,4.784116712737038,0.0,0.009321751187918892,0.0,1.6584585446364206,0.0,0.0,0.0,4.032448770877052,0.0,0.0,7.696709613795751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166832589311493,0.0,0.0,-7.43331003674126,0.0,0.0,-3.9395896542566313,0.0,0.0,0.0,0.0,0.0,9.473129873894045,0.0,-7.835711017794934,-5.416014316991115,0.0,0.0,-0.3091110985634352,0.0,-5.6387418547604895,0.0,0.0,0.0,-7.2625760379767215,0.0,0.0,-10.867794649784878,0.0,-5.174456961755586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.579850227697456,0.0,0.0,6.510060418754918,10.268165537440638,0.0,-5.45545107696093,-2.71291143955629,0.0,0.0,0.0,0.8007057126709751,-11.890811205786225,-7.986331259218869,-4.690720460466184,-1.9193323274200331,0.0,-11.148569149121743,0.0,0.0,0.0,0.0,-6.020978698639279,-5.067347148015438,-2.5223930634357643
259,-3.616743750601696,0.0,9.66708481625309,0.0,1.9523301874500287,2.296503864249335,0.2633703096049995,0.0,2.7106652918441037,2.5526524067931047,0.0,3.261984577732002,0.0,3.891135245573856,0.0,0.0,0.0,6.045531485635603,0.0,0.0,7.529249941293413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010110846197916,0.0,0.0,-4.363113877528064,0.0,0.0,-0.07196402218424947,0.0,0.0,0.0,0.0,0.0,11.38253151284092,0.0,-9.805625457099431,-10.570299501868622,0.0,0.0,0.5747024470703239,0.0,-9.394610528045881,0.0,0.0,0.0,-5.712609286699858,0.0,0.0,-12.656551653755283,0.0,-4.787954435634694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.522074484500704,0.0,0.0,12.450503601421916,11.838342967300829,0.0,-5.650994624884879,3.229520853677734,0.0,0.0,0.0,3.8404260064811586,-16.302991725824263,-10.929267290190715,-7.445614245268878,-2.881348335959429,0.0,-16.431883866307075,0.0,0.0,0.0,0.0,-10.98805966815667,-11.00351051198563,-7.674344380061257
260,-0.7407749280984639,0.0,9.226117336172917,0.0,-0.07708405561416498,3.236837575649845,2.0242678514527332,0.0,2.548024169722959,3.6623795095996523,0.0,1.6444063420898076,0.0,2.780805207923129,0.0,0.0,0.0,5.0444074959718055,0.0,0.0,7.612529130078977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6547683758848861,0.0,0.0,-5.88994981200214,0.0,0.0,-1.9953687461529173,0.0,0.0,0.0,0.0,0.0,10.432969046957666,0.0,-8.825969435856718,-8.007027505979238,0.0,0.0,0.1351740876854991,0.0,-7.526783536493908,0.0,0.0,0.0,-6.483421576979068,0.0,0.0,-11.76698684093104,0.0,-4.980165589269129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.064262279611995,0.0,0.0,9.49626822112559,11.057479726293755,0.0,-5.553749074359094,0.27429627095462905,0.0,0.0,0.0,2.3287459917003184,-14.108774998933756,-9.465718952582915,-6.075580993916629,-2.4029291942477506,0.0,-13.804444333127025,0.0,0.0,0.0,0.0,-8.517885998326719,-8.051403523700905,-5.112233037670448
261,8.150073266412566,0.0,7.862898481562239,0.0,-6.35087041160029,6.14381077189133,7.467954378286853,0.0,2.0452309837713054,7.093020040605082,0.0,-3.3562189857334648,0.0,-0.6516992522489994,0.0,0.0,0.0,1.949505581062731,0.0,0.0,7.869980678044652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9849541552671512,0.0,0.0,-10.610051923372694,0.0,0.0,-7.941434393181189,0.0,0.0,0.0,0.0,0.0,7.497465828245671,0.0,-5.797434182082133,-0.08285878120920165,0.0,0.0,-1.223595830088383,0.0,-1.7525324022119537,0.0,0.0,0.0,-8.866331643914648,0.0,0.0,-9.016961997784433,0.0,-5.574372374434544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4661148194242943,0.0,0.0,0.36346466235589947,8.64349787706598,0.0,-5.253121536066148,-8.861565335086404,0.0,0.0,0.0,-2.344502697551609,-7.325513764668946,-4.9412658384931145,-1.8402229594706436,-0.9239312548318026,0.0,-5.681906339329112,0.0,0.0,0.0,0.0,-0.8815239694015533,1.0748202661486603,2.8083476113243835
262,14.881596005145122,0.0,6.830765380544264,0.0,-11.100938637862848,8.34476570254312,11.589529602182719,0.0,1.664551470403517,9.6904589168124,0.0,-7.142339540902342,0.0,-3.250549364065622,0.0,0.0,0.0,-0.3937357113956592,0.0,0.0,8.06490481928944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.749206363404829,0.0,0.0,-14.18378009831179,0.0,0.0,-12.443375629077934,0.0,0.0,0.0,0.0,0.0,5.274909978222054,0.0,-3.504441041290125,5.916762491064305,0.0,0.0,-2.2523605101385398,0.0,2.619323011264594,0.0,0.0,0.0,-10.670502961318833,0.0,0.0,-6.93483728271512,0.0,-6.0242638131748425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2866661618181237,0.0,0.0,-6.551249601035805,6.815801199149851,0.0,-5.025507582297652,-15.77859493603565,0.0,0.0,0.0,-5.882756768166923,-2.1897071192009765,-1.5156692754309073,1.3664912135537408,0.19586159753784682,0.0,0.4679061425920086,0.0,0.0,0.0,0.0,4.90019038611284,7.984552792912718,8.80525224586652
263,13.264862326116127,0.0,7.078656446269251,0.0,-9.960097913238013,7.816154554587663,10.599636269908459,0.0,1.7559806186164149,9.066622814139697,0.0,-6.233013545584082,0.0,-2.626374319933882,0.0,0.0,0.0,0.1690488564719983,0.0,0.0,8.018089197291618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.325479656402052,0.0,0.0,-13.3254651338723,0.0,0.0,-11.362128443325412,0.0,0.0,0.0,0.0,0.0,5.808709095557081,0.0,-4.05515733244521,4.4758121817841054,0.0,0.0,-2.005278450018255,0.0,1.569318998629618,0.0,0.0,0.0,-10.237188740332535,0.0,0.0,-7.434908556547736,0.0,-5.916211791492866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9050003602697396,0.0,0.0,-4.8905181641258215,7.254765589366377,0.0,-5.080174432452831,-14.117307416296732,0.0,0.0,0.0,-5.032961745116568,-3.423192007387266,-2.3384069455277356,0.5963233029979964,-0.07308302141813527,0.0,-1.0091161219286064,0.0,0.0,0.0,0.0,3.5115755534983792,6.325017837348572,7.364954401100592
264,4.786289717875474,0.0,8.378661776117868,0.0,-3.9772319386892994,5.043979979639998,5.408377746030036,0.0,2.2354588911901816,5.795063768416669,0.0,-1.4642711263026096,0.0,0.6469622231021951,0.0,0.0,0.0,3.120437748382189,0.0,0.0,7.7725758790146795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103346414561347,0.0,0.0,-8.824237850037628,0.0,0.0,-5.691786512077617,0.0,0.0,0.0,0.0,0.0,8.608090733513682,0.0,-6.943257037217704,-3.0809066399804026,0.0,0.0,-0.7095157563248187,0.0,-3.937175593241885,0.0,0.0,0.0,-7.964776077399641,0.0,0.0,-10.05741259631741,0.0,-5.349558839815594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.340815058004166,0.0,0.0,3.818790148846229,9.55680921173849,0.0,-5.366861636608111,-5.405082860097684,0.0,0.0,0.0,-0.576415253562503,-9.89190811153635,-6.653057629145739,-3.4426378659842207,-1.4834986693332755,0.0,-8.755005674527867,0.0,0.0,0.0,0.0,-3.770682394064602,-2.3780158157356652,-0.18834272676943298
265,-2.7589612645012753,0.0,9.53556246510904,0.0,1.3470399001832751,2.5769664973689466,0.7885731766860005,0.0,2.6621561755478402,2.8836380787135267,0.0,2.779527928837111,0.0,3.55996974314013,0.0,0.0,0.0,5.746937628139911,0.0,0.0,7.554088677039767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125825692538569,0.0,0.0,-4.818505853092208,0.0,0.0,-0.6456360568021706,0.0,0.0,0.0,0.0,0.0,11.09931632416442,0.0,-9.513434606193961,-9.805781539093275,0.0,0.0,0.4436093260758487,0.0,-8.837515031084136,0.0,0.0,0.0,-5.942510695052736,0.0,0.0,-12.39123128215693,0.0,-4.845283068661136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.789010813232402,0.0,0.0,11.56937743996696,11.605443776275358,0.0,-5.621990301388907,2.3480996540741508,0.0,0.0,0.0,3.389554414577602,-15.648547677506299,-10.492751385797614,-7.0369900212544145,-2.7386557039794064,0.0,-15.648227382545878,0.0,0.0,0.0,0.0,-10.251309083439871,-10.123019161790385,-6.910172592194246
266,-2.433821664524629,0.0,9.485709355105163,0.0,1.1176066288578665,2.683274926158937,0.9876495776109238,0.0,2.6437689562663063,3.0090970974158613,0.0,2.5966543398216855,0.0,3.4344425602795075,0.0,0.0,0.0,5.633756619020698,0.0,0.0,7.563503717257257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2110409223574026,0.0,0.0,-4.991120667648082,0.0,0.0,-0.8630845345641935,0.0,0.0,0.0,0.0,0.0,10.991964548340441,0.0,-9.402680635438351,-9.515993546659683,0.0,0.0,0.39391891433335036,0.0,-8.626349834818136,0.0,0.0,0.0,-6.0296540596669335,0.0,0.0,-12.29066247726174,0.0,-4.867013296442031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51114546543643,0.0,0.0,11.235389497444567,11.51716411210413,0.0,-5.610996308981875,2.013999878322265,0.0,0.0,0.0,3.2186530364219346,-15.400482836447875,-10.327291483272628,-6.882102367461403,-2.684568536156108,0.0,-15.351184997351513,0.0,0.0,0.0,0.0,-9.972046223357022,-9.78927184236579,-6.620515816208928
267,5.462776669044972,0.0,8.274937165534405,0.0,-4.454591861094685,5.265165786846889,5.82257702388229,0.0,2.197202357956016,6.056094381312653,0.0,-1.8447587589728673,0.0,0.3857897875441214,0.0,0.0,0.0,2.8849528188477884,0.0,0.0,7.792164855110873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2806456147125793,0.0,0.0,-9.183381029256582,0.0,0.0,-6.144210817724314,0.0,0.0,0.0,0.0,0.0,8.384734133656234,0.0,-6.712821814895477,-2.4779724064972735,0.0,0.0,-0.8129018561553351,0.0,-3.4978243120526504,0.0,0.0,0.0,-8.146086963698156,0.0,0.0,-9.848168677055675,0.0,-5.3947708519506055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762687133938162,0.0,0.0,3.1238932953698284,9.373134135341303,0.0,-5.3439874853046465,-6.10021239430711,0.0,0.0,0.0,-0.9319934491052688,-9.375783259220567,-6.308800992894817,-3.12037789920147,-1.3709646585243673,0.0,-8.136977918011329,0.0,0.0,0.0,0.0,-3.1896467994895654,-1.6836196037862372,0.41431849716627966
268,13.670737645352656,0.0,7.016424263726088,0.0,-10.246501975521937,7.948860529116051,10.848145518808519,0.0,1.7330276516560672,9.22323467953711,0.0,-6.461296647140758,0.0,-2.7830712753957108,0.0,0.0,0.0,0.027763764741945085,0.0,0.0,8.029842094982866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431854759923794,0.0,0.0,-13.540942095054056,0.0,0.0,-11.633571756706797,0.0,0.0,0.0,0.0,0.0,5.674700699513364,0.0,-3.916901939252947,4.8375577026260626,0.0,0.0,-2.0673075345420404,0.0,1.8329188229889484,0.0,0.0,0.0,-10.345970755610505,0.0,0.0,-7.309367417310918,0.0,-5.9433378725309405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.251862713393014,0.0,0.0,-5.307438966151057,7.144565118921792,0.0,-5.066450511471786,-14.534367820965647,0.0,0.0,0.0,-5.246299804897279,-3.1135299528015485,-2.131861539299157,0.7896712554884062,-0.005565418184146909,0.0,-0.6383148632501721,0.0,0.0,0.0,0.0,3.860182436496248,6.741638266928735,7.726536123014837
269,14.643699795732553,0.0,6.867241607673172,0.0,-10.933068265981476,8.266982583416562,11.443870564750988,0.0,1.6780049216873003,9.598663807917482,0.0,-7.008535680555689,0.0,-3.1587043812246347,0.0,0.0,0.0,-0.3109241035543375,0.0,0.0,8.058016078639675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6868565906931146,0.0,0.0,-14.057482317068763,0.0,0.0,-12.284274219696137,0.0,0.0,0.0,0.0,0.0,5.353456487303282,0.0,-3.585476848131379,5.704732135677936,0.0,0.0,-2.216003325106205,0.0,2.464818915930926,0.0,0.0,0.0,-10.60674242240366,0.0,0.0,-7.008420867954925,0.0,-6.008364369307906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0833592961748275,0.0,0.0,-6.306879288956663,6.88039313896911,0.0,-5.033551601297895,-15.534142798484053,0.0,0.0,0.0,-5.757712663882063,-2.371209727251701,-1.6367319931782838,1.2531639359018945,0.15628742015696684,0.0,0.25056793624100315,0.0,0.0,0.0,0.0,4.695860996988309,7.740358538511163,8.593317898150886
270,7.487126206170233,0.0,7.964547043359641,0.0,-5.88306485128747,5.927052000119551,7.0620453017969975,0.0,2.082721812232679,6.837213957200986,0.0,-2.983346815618079,0.0,-0.3957541847643604,0.0,0.0,0.0,2.1802772781314133,0.0,0.0,7.850783775438211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8112035998124227,0.0,0.0,-10.258096997327662,0.0,0.0,-7.4980653630880925,0.0,0.0,0.0,0.0,0.0,7.7163519442383475,0.0,-6.023257241862826,-0.6737252819097506,0.0,0.0,-1.1222790037489077,0.0,-2.1830900645209885,0.0,0.0,0.0,-8.68864969623815,0.0,0.0,-9.222017898579475,0.0,-5.530065281029816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.032671509159363,0.0,0.0,1.0444531505852905,8.823496695560252,0.0,-5.275537861075751,-8.18034882323044,0.0,0.0,0.0,-1.996041402010246,-7.831308374556439,-5.278632175828837,-2.156032890827157,-1.0342128966492394,0.0,-6.287564266096933,0.0,0.0,0.0,0.0,-1.4509301326006463,0.39432239910267475,2.2177486558833035
271,-1.2192623693207665,0.0,9.29948301369864,0.0,0.26055841837436855,3.080390166365527,1.7312996688839117,0.0,2.5750834805723497,3.4777493850579084,0.0,1.9135298683579545,0.0,2.9655356453571957,0.0,0.0,0.0,5.210968848241109,0.0,0.0,7.598673609241172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5293624970804807,0.0,0.0,-5.635923477037605,0.0,0.0,-1.675363536915075,0.0,0.0,0.0,0.0,0.0,10.590951884263166,0.0,-8.988959068850878,-8.433490216170359,0.0,0.0,0.2083003324420849,0.0,-7.837542036669774,0.0,0.0,0.0,-6.3551781838127335,0.0,0.0,-11.91498760775409,0.0,-4.948186583670287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.473179185706453,0.0,0.0,9.987777209966444,11.187395339846486,0.0,-5.569928239542406,0.7659698377054855,0.0,0.0,0.0,2.5802507703890534,-14.473836378918808,-9.709215854805096,-6.303519384520747,-2.4825258676046413,0.0,-14.241582875575961,0.0,0.0,0.0,0.0,-8.928859535106188,-8.542558402705943,-5.538502644891072
272,-3.470852426002077,0.0,9.644715543933142,0.0,1.8493826416472663,2.3442048440542864,0.35269661691898957,0.0,2.7024148794769873,2.608946326151948,0.0,3.179928531228706,0.0,3.8348107407085297,0.0,0.0,0.0,5.994746753966162,0.0,0.0,7.533474504184514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9392474690996386,0.0,0.0,-4.440566774507954,0.0,0.0,-0.16953394739529948,0.0,0.0,0.0,0.0,0.0,11.33436237941575,0.0,-9.755929746397431,-10.440270572534153,0.0,0.0,0.5524061780537715,0.0,-9.299859934163136,0.0,0.0,0.0,-5.751710832296107,0.0,0.0,-12.611426064129738,0.0,-4.797704868110571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.397395289308239,0.0,0.0,12.300641993243788,11.798731559948187,0.0,-5.646061580386407,3.0796090655215718,0.0,0.0,0.0,3.763741934664555,-16.19168412671543,-10.85502482833978,-7.376115589990921,-2.8570792264503146,0.0,-16.298599864477247,0.0,0.0,0.0,0.0,-10.86275340410304,-10.853756872269262,-7.544374328025796
